agent_id,ev_model,user_type,objective,include_subscription,sessions_per_month,start_lat,start_lon,dest_lat,dest_lon,depart_datetime,start_soc_pct,reserve_soc_pct,target_soc_pct,max_detour_km,top_k_candidates,step_horizon_s
U362,edrive40 sedan,Payg,time,False,0,51.510311,-0.158969,51.514944,0.001077,2025-08-12T19:22:28,5.8,12.0,80.0,12.0,5,60
U363,6 long range,Payg,time,False,0,51.520638,-0.151649,51.488423,-0.005687,2025-08-12T10:01:17,6.3,12.0,80.0,12.0,5,60
U364,Macan Electric,Payg,time,False,0,51.543884,-0.036667,51.490664,-0.245389,2025-08-12T14:58:00,5.8,12.0,80.0,12.0,5,60
U365,Leaf e+,Member,time,True,12,51.490453,-0.197552,51.514944,0.001077,2025-08-12T17:47:08,7.3,12.0,80.0,12.0,5,60
U366,grand e-tech electric,Payg,cost,False,0,51.513719,-0.13202,51.514944,0.001077,2025-08-12T12:20:51,8.6,12.0,80.0,12.0,5,60
U367,Lyriq 600 E4,Payg,time,False,0,51.471863,-0.207715,51.514944,0.001077,2025-08-12T13:18:11,5.7,12.0,80.0,12.0,5,60
U368,ForTwo Electric Drive,Payg,time,False,0,51.477448,-0.204226,51.514944,0.001077,2025-08-12T17:25:29,6.8,12.0,80.0,12.0,5,60
U369,suv amg 53,Payg,hybrid,False,0,51.538254,-0.148867,51.488105,-0.005968,2025-08-12T11:25:49,5.0,12.0,80.0,12.0,5,60
U370,Grecale,Payg,cost,False,0,51.504715,-0.212878,51.514944,0.001077,2025-08-12T07:25:43,6.2,12.0,80.0,12.0,5,60
U371,UX 300e,Member,hybrid,True,8,51.490058,-0.230953,51.514944,0.001077,2025-08-12T16:39:42,7.5,12.0,80.0,12.0,5,60
U372,fortwo EQ,Member,hybrid,True,8,51.510249,-0.07336,51.490664,-0.245389,2025-08-12T07:53:46,8.2,12.0,80.0,12.0,5,60
U373,39,Payg,hybrid,False,0,51.494374,-0.242887,51.514944,0.001077,2025-08-12T19:34:40,10.0,12.0,80.0,12.0,5,60
U374,e-Traveller L2 75 kWh,Member,cost,True,8,51.501564,-0.218878,51.514944,0.001077,2025-08-12T20:26:16,5.4,12.0,80.0,12.0,5,60
U375,etron sportback,Payg,time,False,0,51.498847,-0.090142,51.49675,-0.24656,2025-08-12T12:27:20,9.9,12.0,80.0,12.0,5,60
U376,4s,Payg,hybrid,False,0,51.474251,-0.203144,51.514944,0.001077,2025-08-12T12:36:39,5.1,12.0,80.0,12.0,5,60
U377,50kwh,Payg,hybrid,False,0,51.536163,-0.143204,51.488105,-0.005968,2025-08-12T20:01:33,7.4,12.0,80.0,12.0,5,60
U378,84kwh,Payg,cost,False,0,51.529325,-0.113591,51.490664,-0.245389,2025-08-12T11:07:15,9.6,12.0,80.0,12.0,5,60
U379,GT,Payg,cost,False,0,51.51711,-0.14768,51.488423,-0.005687,2025-08-12T10:33:55,7.3,12.0,80.0,12.0,5,60
U380,x long range plus,Member,hybrid,True,8,51.522255,-0.104873,51.490664,-0.245389,2025-08-12T08:10:01,7.5,12.0,80.0,12.0,5,60
U381,S04,Payg,cost,False,0,51.492267,-0.138725,51.514944,0.001077,2025-08-12T19:13:17,9.3,12.0,80.0,12.0,5,60
U382,150kw-,Payg,cost,False,0,51.494539,-0.221141,51.514944,0.001077,2025-08-12T10:04:22,9.5,12.0,80.0,12.0,5,60
U383,ForTwo Electric Drive,Payg,hybrid,False,0,51.486217,-0.13887,51.552749,-0.033158,2025-08-12T17:05:06,7.0,12.0,80.0,12.0,5,60
U384,Tavascan,Payg,time,False,0,51.4783,-0.22045,51.514944,0.001077,2025-08-12T13:07:18,8.6,12.0,80.0,12.0,5,60
U385,Avenger Electric,Payg,cost,False,0,51.514536,-0.018248,51.490664,-0.245389,2025-08-12T16:45:55,7.1,12.0,80.0,12.0,5,60
U386,iv 80,Payg,time,False,0,51.481701,-0.215946,51.514944,0.001077,2025-08-12T19:47:54,8.3,12.0,80.0,12.0,5,60
U387,5 standard range,Payg,hybrid,False,0,51.500849,-0.230088,51.514944,0.001077,2025-08-12T20:49:46,5.7,12.0,80.0,12.0,5,60
U388,xdrive50,Payg,time,False,0,51.485424,-0.22134,51.514944,0.001077,2025-08-12T09:33:37,9.5,12.0,80.0,12.0,5,60
U389,ForFour Electric,Payg,cost,False,0,51.47469,-0.20006,51.514944,0.001077,2025-08-12T17:25:48,7.7,12.0,80.0,12.0,5,60
U390,e-SpaceTourer XS 50 kWh,Payg,cost,False,0,51.492496,-0.225326,51.514944,0.001077,2025-08-12T15:47:56,9.8,12.0,80.0,12.0,5,60
U391,e-Traveller Long 75 kWh,Payg,cost,False,0,51.492158,-0.189044,51.514944,0.001077,2025-08-12T12:55:23,5.5,12.0,80.0,12.0,5,60
U392,E-HS9 84 kWh,Payg,time,False,0,51.472572,-0.209087,51.514944,0.001077,2025-08-12T12:21:53,7.2,12.0,80.0,12.0,5,60
U393,INSTER Long Range,Payg,hybrid,False,0,51.5137,-0.021098,51.490664,-0.245389,2025-08-12T12:23:23,9.7,12.0,80.0,12.0,5,60
U394,Leaf 24,Payg,hybrid,False,0,51.52932,-0.088072,51.490664,-0.245389,2025-08-12T16:02:40,5.1,12.0,80.0,12.0,5,60
U395,Taycan,Payg,cost,False,0,51.456662,-0.136699,51.552749,-0.033158,2025-08-12T17:58:07,9.9,12.0,80.0,12.0,5,60
U396,6 standard range 2wd,Payg,cost,False,0,51.496342,-0.095351,51.49675,-0.24656,2025-08-12T16:03:47,9.3,12.0,80.0,12.0,5,60
U397,e-tron Sportback 55 quattro,Payg,cost,False,0,51.52,-0.16042,51.488423,-0.005687,2025-08-12T12:14:34,9.9,12.0,80.0,12.0,5,60
U398,e-tech ev60 130hp,Payg,hybrid,False,0,51.49455,-0.13835,51.514944,0.001077,2025-08-12T11:35:09,7.7,12.0,80.0,12.0,5,60
U399,Mustang Mach-E Rally,Member,hybrid,True,8,51.521389,-0.09319,51.490664,-0.245389,2025-08-12T14:29:16,9.1,12.0,80.0,12.0,5,60
U400,Ariya e-4ORCE 87kWh - 225 kW,Payg,time,False,0,51.495,-0.13913,51.514944,0.001077,2025-08-12T08:07:46,8.0,12.0,80.0,12.0,5,60
U401,e+,Payg,time,False,0,51.499191,-0.214306,51.514944,0.001077,2025-08-12T09:42:43,5.9,12.0,80.0,12.0,5,60
U402,Leaf,Payg,cost,False,0,51.479714,-0.209282,51.514944,0.001077,2025-08-12T12:28:30,8.2,12.0,80.0,12.0,5,60
U403,e-Jumpy Combi XS 50 kWh,Payg,hybrid,False,0,51.486744,-0.224383,51.514944,0.001077,2025-08-12T14:14:41,9.6,12.0,80.0,12.0,5,60
U404,e-NV200 Evalia,Member,cost,True,8,51.483738,-0.216079,51.514944,0.001077,2025-08-12T20:22:58,9.3,12.0,80.0,12.0,5,60
U405,Eletre,Payg,time,False,0,51.476218,-0.221171,51.514944,0.001077,2025-08-12T20:07:44,6.4,12.0,80.0,12.0,5,60
U406,Ocean Ultra,Payg,hybrid,False,0,51.50043,-0.232107,51.514944,0.001077,2025-08-12T09:54:24,8.8,12.0,80.0,12.0,5,60
U407,iX1,Payg,cost,False,0,51.487629,-0.208158,51.514944,0.001077,2025-08-12T11:43:34,9.4,12.0,80.0,12.0,5,60
U408,gt,Member,hybrid,True,12,51.49852,-0.15309,51.514944,0.001077,2025-08-12T15:00:03,8.3,12.0,80.0,12.0,5,60
U409,e-C4 X,Payg,hybrid,False,0,51.50278,-0.099451,51.49675,-0.24656,2025-08-12T17:14:57,8.2,12.0,80.0,12.0,5,60
U410,EV4 Sedan Standard Range,Member,time,True,4,51.517602,-0.094899,51.490664,-0.245389,2025-08-12T17:26:00,7.2,12.0,80.0,12.0,5,60
U411,3 Long Range Single motor,Member,time,True,8,51.51894,-0.14178,51.488423,-0.005687,2025-08-12T17:08:25,7.8,12.0,80.0,12.0,5,60
U412,edrive40,Payg,hybrid,False,0,51.509946,-0.005424,51.49675,-0.24656,2025-08-12T16:24:33,8.6,12.0,80.0,12.0,5,60
U413,e-Traveller Long 50 kWh,Member,time,True,12,51.489979,-0.146624,51.514944,0.001077,2025-08-12T17:32:01,6.6,12.0,80.0,12.0,5,60
U414,MG4 Electric 64 kWh,Member,hybrid,True,8,51.490213,-0.187451,51.514944,0.001077,2025-08-12T08:23:08,7.8,12.0,80.0,12.0,5,60
U415,e-NV200,Payg,hybrid,False,0,51.522243,-0.146591,51.488423,-0.005687,2025-08-12T13:33:39,7.8,12.0,80.0,12.0,5,60
U416,E-Expert,Payg,cost,False,0,51.543054,-0.140793,51.488105,-0.005968,2025-08-12T17:12:11,8.0,12.0,80.0,12.0,5,60
U417,brabus,Payg,cost,False,0,51.493607,-0.138444,51.514944,0.001077,2025-08-12T07:19:43,8.4,12.0,80.0,12.0,5,60
U418,IONIQ,Payg,hybrid,False,0,51.506477,-0.12377,51.514944,0.001077,2025-08-12T14:07:19,6.2,12.0,80.0,12.0,5,60
U419,e-Expert Combi Standard 75 kWh,Payg,time,False,0,51.48224,-0.19926,51.514944,0.001077,2025-08-12T18:10:46,7.3,12.0,80.0,12.0,5,60
U420,Cooper E,Payg,cost,False,0,51.47059,-0.18602,51.552749,-0.033158,2025-08-12T18:28:16,8.2,12.0,80.0,12.0,5,60
U421,55,Payg,time,False,0,51.500557,-0.10658,51.49675,-0.24656,2025-08-12T14:30:54,8.8,12.0,80.0,12.0,5,60
U422,e-C4 X,Member,hybrid,True,12,51.499542,-0.204349,51.514944,0.001077,2025-08-12T18:47:40,5.1,12.0,80.0,12.0,5,60
U423,Life 20,Payg,time,False,0,51.52868,-0.08509,51.490664,-0.245389,2025-08-12T19:48:39,7.0,12.0,80.0,12.0,5,60
U424,EL8,Payg,hybrid,False,0,51.511843,-0.016283,51.490664,-0.245389,2025-08-12T09:10:50,5.0,12.0,80.0,12.0,5,60
U425,9,Member,time,True,4,51.497086,-0.109215,51.49675,-0.24656,2025-08-12T14:44:12,6.9,12.0,80.0,12.0,5,60
U426,Spring Electric 65,Payg,time,False,0,51.494396,-0.160952,51.514944,0.001077,2025-08-12T08:05:20,7.6,12.0,80.0,12.0,5,60
U427,500E,Payg,cost,False,0,51.52111,-0.141474,51.488423,-0.005687,2025-08-12T07:58:21,8.8,12.0,80.0,12.0,5,60
U428,E-Ulysse L3 75 kWh,Payg,hybrid,False,0,51.498753,-0.227663,51.514944,0.001077,2025-08-12T12:04:29,7.8,12.0,80.0,12.0,5,60
U429,Ocean One,Payg,time,False,0,51.450483,-0.139441,51.552749,-0.033158,2025-08-12T11:57:20,9.3,12.0,80.0,12.0,5,60
U430,400,Payg,time,False,0,51.483644,-0.222998,51.514944,0.001077,2025-08-12T14:25:42,5.5,12.0,80.0,12.0,5,60
U431,64kwh,Payg,hybrid,False,0,51.48687,-0.22279,51.514944,0.001077,2025-08-12T10:17:18,7.5,12.0,80.0,12.0,5,60
U432,gt quattro,Member,time,True,4,51.49052,-0.065131,51.49675,-0.24656,2025-08-12T12:15:56,8.3,12.0,80.0,12.0,5,60
U433,e-Rifter Long 50 kWh,Member,time,True,4,51.516448,-0.152936,51.514944,0.001077,2025-08-12T10:11:26,9.5,12.0,80.0,12.0,5,60
U434,iX M70 xDrive,Payg,cost,False,0,51.485942,-0.211394,51.514944,0.001077,2025-08-12T07:02:42,9.7,12.0,80.0,12.0,5,60
U435,Q6 e-tron Sportback quattro,Payg,time,False,0,51.490762,-0.067778,51.49675,-0.24656,2025-08-12T11:36:15,8.9,12.0,80.0,12.0,5,60
U436,mach-e er rwd,Payg,hybrid,False,0,51.514776,-0.158767,51.514944,0.001077,2025-08-12T09:48:09,6.3,12.0,80.0,12.0,5,60
U437,Enyaq iV 60,Payg,hybrid,False,0,51.4952,-0.210006,51.514944,0.001077,2025-08-12T07:19:00,6.2,12.0,80.0,12.0,5,60
U438,200 standard,Payg,cost,False,0,51.495692,-0.15722,51.514944,0.001077,2025-08-12T07:01:53,7.8,12.0,80.0,12.0,5,60
U439,580,Payg,hybrid,False,0,51.48768,-0.14155,51.552749,-0.033158,2025-08-12T16:28:57,8.4,12.0,80.0,12.0,5,60
U440,sw,Payg,time,False,0,51.49639,-0.21603,51.514944,0.001077,2025-08-12T20:28:44,7.8,12.0,80.0,12.0,5,60
U441,xdrive40,Payg,time,False,0,51.494396,-0.160952,51.514944,0.001077,2025-08-12T08:03:53,5.6,12.0,80.0,12.0,5,60
U442,EQ fortwo cabrio,Payg,hybrid,False,0,51.514536,-0.018248,51.490664,-0.245389,2025-08-12T13:51:47,5.4,12.0,80.0,12.0,5,60
U443,suv maybach 680,Payg,cost,False,0,51.495586,-0.208515,51.514944,0.001077,2025-08-12T08:08:13,8.9,12.0,80.0,12.0,5,60
U444,long range 2wd,Member,time,True,12,51.541668,-0.135499,51.445465,-0.108074,2025-08-12T07:04:59,7.4,12.0,80.0,12.0,5,60
U445,e-motion,Payg,cost,False,0,51.543064,-0.07903,51.490664,-0.245389,2025-08-12T08:03:40,9.6,12.0,80.0,12.0,5,60
U446,Tavascan,Payg,hybrid,False,0,51.547125,-0.068609,51.490664,-0.245389,2025-08-12T18:08:32,5.5,12.0,80.0,12.0,5,60
U447,e-C3 Aircross,Member,time,True,8,51.533363,-0.103431,51.490664,-0.245389,2025-08-12T07:17:41,6.1,12.0,80.0,12.0,5,60
U448,3 Long Range Performance,Member,hybrid,True,12,51.489868,-0.208269,51.514944,0.001077,2025-08-12T19:58:44,5.6,12.0,80.0,12.0,5,60
U449,x long range,Payg,cost,False,0,51.495371,-0.175035,51.514944,0.001077,2025-08-12T20:44:33,5.3,12.0,80.0,12.0,5,60
U450,suv amg 53,Payg,cost,False,0,51.50669,-0.13933,51.514944,0.001077,2025-08-12T13:26:32,5.7,12.0,80.0,12.0,5,60
U451,e-5008 73 kWh Dual Motor,Payg,hybrid,False,0,51.534122,-0.108674,51.490664,-0.245389,2025-08-12T10:08:47,8.8,12.0,80.0,12.0,5,60
U452,e-tron GT RS,Payg,time,False,0,51.50126,-0.22534,51.514944,0.001077,2025-08-12T17:16:15,8.1,12.0,80.0,12.0,5,60
U453,suv 350+,Member,time,True,8,51.546903,-0.028677,51.490664,-0.245389,2025-08-12T11:58:27,8.7,12.0,80.0,12.0,5,60
U454,N°8 AWD Long Range,Payg,cost,False,0,51.476391,-0.203147,51.514944,0.001077,2025-08-12T11:23:55,8.8,12.0,80.0,12.0,5,60
U455,suv 450,Payg,time,False,0,51.518452,-0.09344,51.490664,-0.245389,2025-08-12T18:03:30,8.6,12.0,80.0,12.0,5,60
U456,e-Soul 39.2 kWh,Payg,cost,False,0,51.521389,-0.09319,51.490664,-0.245389,2025-08-12T20:04:48,5.4,12.0,80.0,12.0,5,60
U457,Twingo Electric,Payg,hybrid,False,0,51.47789,-0.18801,51.514944,0.001077,2025-08-12T18:35:07,8.2,12.0,80.0,12.0,5,60
U458,sportbacketron 35,Member,hybrid,True,4,51.515415,-0.047477,51.490664,-0.245389,2025-08-12T17:00:10,5.7,12.0,80.0,12.0,5,60
U459,ET5 Standard Range,Member,cost,True,8,51.489704,-0.141615,51.552749,-0.033158,2025-08-12T12:16:48,8.6,12.0,80.0,12.0,5,60
U460,sportback 50,Payg,cost,False,0,51.490958,-0.237675,51.514944,0.001077,2025-08-12T14:02:41,5.5,12.0,80.0,12.0,5,60
U461,B 250e,Member,time,True,8,51.524686,-0.165963,51.488423,-0.005687,2025-08-12T11:02:26,8.8,12.0,80.0,12.0,5,60
U462,MG5 EV,Payg,time,False,0,51.49358,-0.222053,51.514944,0.001077,2025-08-12T10:14:29,7.9,12.0,80.0,12.0,5,60
U463,premium,Payg,time,False,0,51.500453,-0.106689,51.49675,-0.24656,2025-08-12T12:36:57,8.9,12.0,80.0,12.0,5,60
U464,350,Payg,hybrid,False,0,51.496284,-0.184999,51.514944,0.001077,2025-08-12T18:49:27,6.0,12.0,80.0,12.0,5,60
U465,Funky Cat GT,Payg,hybrid,False,0,51.4936,-0.20536,51.514944,0.001077,2025-08-12T09:42:20,9.1,12.0,80.0,12.0,5,60
U466,Tavascan,Payg,time,False,0,51.483267,-0.199625,51.514944,0.001077,2025-08-12T20:25:31,6.8,12.0,80.0,12.0,5,60
U467,MGS5  EV 49 kWh,Payg,cost,False,0,51.490884,-0.218366,51.514944,0.001077,2025-08-12T12:04:08,7.9,12.0,80.0,12.0,5,60
U468,Mii Electric,Member,hybrid,True,12,51.477747,-0.189518,51.514944,0.001077,2025-08-12T14:18:21,7.4,12.0,80.0,12.0,5,60
U469,e-tron GT RS performance,Member,time,True,8,51.530144,-0.083856,51.490664,-0.245389,2025-08-12T16:06:20,9.7,12.0,80.0,12.0,5,60
U470,x dual motor,Payg,hybrid,False,0,51.52132,-0.152492,51.488423,-0.005687,2025-08-12T16:34:38,9.4,12.0,80.0,12.0,5,60
U471,iX1,Member,cost,True,8,51.52247,-0.14582,51.488423,-0.005687,2025-08-12T12:18:53,7.4,12.0,80.0,12.0,5,60
U472,e-3008 73 kWh,Payg,hybrid,False,0,51.519,-0.15504,51.488423,-0.005687,2025-08-12T09:41:52,8.8,12.0,80.0,12.0,5,60
U473,i3 94,Payg,hybrid,False,0,51.493476,-0.17351,51.514944,0.001077,2025-08-12T17:38:39,6.3,12.0,80.0,12.0,5,60
U474,sportback 55,Payg,time,False,0,51.522781,-0.094463,51.490664,-0.245389,2025-08-12T17:18:32,5.5,12.0,80.0,12.0,5,60
U475,Cooper SE,Payg,time,False,0,51.496043,-0.161409,51.514944,0.001077,2025-08-12T07:09:02,7.1,12.0,80.0,12.0,5,60
U476,0,Payg,time,False,0,51.483408,-0.211892,51.514944,0.001077,2025-08-12T09:13:40,9.1,12.0,80.0,12.0,5,60
U477,MG4 Electric 77 kWh,Member,cost,True,8,51.466092,-0.136451,51.552749,-0.033158,2025-08-12T13:23:47,5.8,12.0,80.0,12.0,5,60
U478,EL6 Long Range,Member,hybrid,True,4,51.480339,-0.208717,51.514944,0.001077,2025-08-12T09:08:27,6.0,12.0,80.0,12.0,5,60
U479,3 long range,Member,time,True,12,51.534054,-0.074536,51.490664,-0.245389,2025-08-12T13:34:26,8.6,12.0,80.0,12.0,5,60
U480,e-2008 SUV,Payg,hybrid,False,0,51.488,-0.14412,51.552749,-0.033158,2025-08-12T14:13:09,5.9,12.0,80.0,12.0,5,60
U481,Mustang Mach-E SR RWD,Member,cost,True,8,51.492433,-0.138734,51.514944,0.001077,2025-08-12T16:38:30,7.6,12.0,80.0,12.0,5,60
U482,ultra,Payg,cost,False,0,51.51471,-0.11454,51.490664,-0.245389,2025-08-12T15:15:07,9.1,12.0,80.0,12.0,5,60
U483,EV6,Member,hybrid,True,8,51.494539,-0.221141,51.514944,0.001077,2025-08-12T20:05:02,5.0,12.0,80.0,12.0,5,60
U484,e-Traveller Standard 50 kWh,Payg,cost,False,0,51.474784,-0.197028,51.514944,0.001077,2025-08-12T08:50:03,7.8,12.0,80.0,12.0,5,60
U485,SQ8 e-tron Sportback,Member,hybrid,True,12,51.50093,-0.208495,51.514944,0.001077,2025-08-12T16:55:25,9.5,12.0,80.0,12.0,5,60
U486,Air Pure AWD,Payg,cost,False,0,51.544901,-0.068316,51.490664,-0.245389,2025-08-12T14:57:58,7.9,12.0,80.0,12.0,5,60
U487,500e,Member,cost,True,12,51.5017,-0.18363,51.514944,0.001077,2025-08-12T17:15:35,7.6,12.0,80.0,12.0,5,60
U488,e-308,Member,time,True,8,51.49072,-0.064308,51.49675,-0.24656,2025-08-12T20:05:14,8.7,12.0,80.0,12.0,5,60
U489,Partner Tepee,Member,hybrid,True,4,51.49697,-0.1965,51.514944,0.001077,2025-08-12T17:56:51,8.5,12.0,80.0,12.0,5,60
U490,x standard range,Member,time,True,8,51.530717,-0.065843,51.490664,-0.245389,2025-08-12T17:53:06,7.0,12.0,80.0,12.0,5,60
U491,Spectre,Member,hybrid,True,4,51.477955,-0.19165,51.514944,0.001077,2025-08-12T16:51:27,9.1,12.0,80.0,12.0,5,60
U492,EV3 Long Range,Member,cost,True,12,51.513704,-0.021144,51.490664,-0.245389,2025-08-12T14:39:05,5.7,12.0,80.0,12.0,5,60
U493,EQV,Payg,cost,False,0,51.532646,-0.091753,51.490664,-0.245389,2025-08-12T07:48:20,9.2,12.0,80.0,12.0,5,60
U494,MG5 EV,Member,time,True,8,51.495394,-0.221459,51.514944,0.001077,2025-08-12T09:17:09,7.0,12.0,80.0,12.0,5,60
U495,E-Berlingo,Member,cost,True,8,51.544901,-0.068316,51.490664,-0.245389,2025-08-12T12:01:04,8.2,12.0,80.0,12.0,5,60
U496,EQ fortwo coupe,Member,hybrid,True,4,51.513719,-0.13202,51.514944,0.001077,2025-08-12T20:09:09,5.1,12.0,80.0,12.0,5,60
U497,etron sportback,Payg,cost,False,0,51.514854,-0.029215,51.490664,-0.245389,2025-08-12T14:19:57,5.4,12.0,80.0,12.0,5,60
U498,85x,Member,time,True,4,51.486537,-0.204566,51.514944,0.001077,2025-08-12T16:00:24,6.6,12.0,80.0,12.0,5,60
U499,Ocean Sport,Payg,time,False,0,51.45392,-0.138704,51.552749,-0.033158,2025-08-12T19:09:12,5.6,12.0,80.0,12.0,5,60
U500,Leaf,Member,hybrid,True,12,51.4953,-0.233379,51.514944,0.001077,2025-08-12T18:04:28,8.9,12.0,80.0,12.0,5,60
U501,e-SpaceTourer XS 50 kWh,Member,time,True,4,51.542526,-0.063463,51.490664,-0.245389,2025-08-12T12:01:04,8.9,12.0,80.0,12.0,5,60
U502,Kangoo ZE,Payg,time,False,0,51.4728,-0.20328,51.514944,0.001077,2025-08-12T13:43:29,8.2,12.0,80.0,12.0,5,60
U503,Karo,Payg,time,False,0,51.496,-0.13085,51.514944,0.001077,2025-08-12T08:25:54,7.8,12.0,80.0,12.0,5,60
U504,Eletre,Payg,time,False,0,51.534451,-0.054588,51.490664,-0.245389,2025-08-12T19:08:36,8.9,12.0,80.0,12.0,5,60
U505,compact,Payg,time,False,0,51.47899,-0.19211,51.514944,0.001077,2025-08-12T17:20:25,5.2,12.0,80.0,12.0,5,60
U506,ForTwo Electric Drive,Payg,cost,False,0,51.478737,-0.20351,51.514944,0.001077,2025-08-12T17:35:07,5.8,12.0,80.0,12.0,5,60
U507,64kwh,Member,hybrid,True,12,51.493215,-0.221179,51.514944,0.001077,2025-08-12T20:44:56,5.8,12.0,80.0,12.0,5,60
U508,99,Payg,hybrid,False,0,51.488954,-0.014462,51.49675,-0.24656,2025-08-12T19:32:48,7.3,12.0,80.0,12.0,5,60
U509,e-C4 X,Payg,time,False,0,51.499706,-0.151322,51.514944,0.001077,2025-08-12T16:21:15,7.3,12.0,80.0,12.0,5,60
U510,Born 150 kW - 58 kWh,Payg,time,False,0,51.47064,-0.20985,51.514944,0.001077,2025-08-12T10:08:10,5.5,12.0,80.0,12.0,5,60
U511,Enyaq Coupe,Payg,cost,False,0,51.47202,-0.18616,51.552749,-0.033158,2025-08-12T11:53:27,9.0,12.0,80.0,12.0,5,60
U512,x dual motor,Payg,time,False,0,51.492312,-0.205561,51.514944,0.001077,2025-08-12T07:11:49,5.4,12.0,80.0,12.0,5,60
U513,BE11 Long Range,Payg,cost,False,0,51.500914,-0.2284,51.514944,0.001077,2025-08-12T12:26:39,9.9,12.0,80.0,12.0,5,60
U514,gt,Payg,time,False,0,51.471457,-0.207526,51.514944,0.001077,2025-08-12T17:56:40,7.8,12.0,80.0,12.0,5,60
U515,Kona Electric 64 kWh,Payg,time,False,0,51.52377,-0.165018,51.488423,-0.005687,2025-08-12T13:27:22,5.3,12.0,80.0,12.0,5,60
U516,ET7 Long Range,Payg,cost,False,0,51.477747,-0.189518,51.514944,0.001077,2025-08-12T12:03:39,9.6,12.0,80.0,12.0,5,60
U517,Air Grand Touring,Payg,time,False,0,51.460665,-0.123625,51.552749,-0.033158,2025-08-12T13:38:13,8.5,12.0,80.0,12.0,5,60
U518,Air Dream Edition P,Member,cost,True,12,51.455848,-0.124933,51.552749,-0.033158,2025-08-12T13:51:46,8.1,12.0,80.0,12.0,5,60
U519,mach-e sr rwd,Payg,cost,False,0,51.49856,-0.13581,51.514944,0.001077,2025-08-12T16:02:43,9.9,12.0,80.0,12.0,5,60
U520,Twingo Electric,Payg,cost,False,0,51.484226,-0.19497,51.514944,0.001077,2025-08-12T17:33:08,8.7,12.0,80.0,12.0,5,60
U521,A6 Avant e-tron quattro,Payg,hybrid,False,0,51.497696,-0.179281,51.514944,0.001077,2025-08-12T13:52:05,9.0,12.0,80.0,12.0,5,60
U522,sport,Payg,cost,False,0,51.492469,-0.239687,51.514944,0.001077,2025-08-12T18:56:26,8.4,12.0,80.0,12.0,5,60
U523,Partner,Payg,hybrid,False,0,51.448793,-0.116748,51.552749,-0.033158,2025-08-12T17:40:33,8.3,12.0,80.0,12.0,5,60
U524,B 250e,Payg,hybrid,False,0,51.499196,-0.229014,51.514944,0.001077,2025-08-12T10:10:28,8.3,12.0,80.0,12.0,5,60
U525,iX1,Member,cost,True,12,51.4751,-0.21778,51.514944,0.001077,2025-08-12T12:20:52,7.1,12.0,80.0,12.0,5,60
U526,Born 150 kW - 58 kWh,Payg,cost,False,0,51.540319,-0.105474,51.490664,-0.245389,2025-08-12T13:41:40,5.5,12.0,80.0,12.0,5,60
U527,Cooper SE,Payg,cost,False,0,51.52018,-0.09637,51.490664,-0.245389,2025-08-12T18:37:18,9.2,12.0,80.0,12.0,5,60
U528,Q4 e-tron 45 quattro,Member,hybrid,True,4,51.527645,-0.066906,51.490664,-0.245389,2025-08-12T11:14:28,7.5,12.0,80.0,12.0,5,60
U529,Eletre R,Payg,time,False,0,51.492457,-0.197311,51.514944,0.001077,2025-08-12T16:27:02,8.1,12.0,80.0,12.0,5,60
U530,Macan Turbo Electric,Payg,cost,False,0,51.47936,-0.213374,51.514944,0.001077,2025-08-12T10:30:44,5.5,12.0,80.0,12.0,5,60
U531,electric 45,Payg,time,False,0,51.51029,-0.155519,51.514944,0.001077,2025-08-12T10:19:09,9.3,12.0,80.0,12.0,5,60
U532,e-3008,Payg,cost,False,0,51.51968,-0.16358,51.488423,-0.005687,2025-08-12T17:43:13,6.8,12.0,80.0,12.0,5,60
U533,4s cross turismo,Payg,hybrid,False,0,51.499334,-0.220031,51.514944,0.001077,2025-08-12T07:58:53,5.7,12.0,80.0,12.0,5,60
U534,e-tron S,Payg,cost,False,0,51.541851,-0.113347,51.490664,-0.245389,2025-08-12T14:20:21,8.3,12.0,80.0,12.0,5,60
U535,ForTwo Cabrio Electric Drive,Payg,cost,False,0,51.48582,-0.14151,51.552749,-0.033158,2025-08-12T07:43:36,8.4,12.0,80.0,12.0,5,60
U536,RZ 450e,Payg,cost,False,0,51.474924,-0.195666,51.514944,0.001077,2025-08-12T10:49:54,9.3,12.0,80.0,12.0,5,60
U537,4s sport turismo,Payg,time,False,0,51.47271,-0.192485,51.514944,0.001077,2025-08-12T18:15:54,5.2,12.0,80.0,12.0,5,60
U538,51kwh,Payg,cost,False,0,51.547894,-0.034937,51.490664,-0.245389,2025-08-12T12:41:08,6.7,12.0,80.0,12.0,5,60
U539,Capri Extended Range AWD,Member,time,True,12,51.48432,-0.21754,51.514944,0.001077,2025-08-12T18:48:50,7.0,12.0,80.0,12.0,5,60
U540,BEO 86 kWh,Payg,hybrid,False,0,51.488103,-0.178768,51.514944,0.001077,2025-08-12T16:08:18,5.0,12.0,80.0,12.0,5,60
U541,GV60,Member,cost,True,4,51.502754,-0.100351,51.49675,-0.24656,2025-08-12T18:47:38,5.0,12.0,80.0,12.0,5,60
U542,ze40 r110,Payg,cost,False,0,51.483644,-0.222998,51.514944,0.001077,2025-08-12T19:45:09,5.3,12.0,80.0,12.0,5,60
