user_id,ev_model,user_type,include_subscription,sessions_per_month,start_lat,start_lon,end_lat,end_lon,depart_datetime,start_soc_pct,reserve_soc_pct,objective,max_detour_km,top_k_candidates,step_horizon_s,trip_km,est_required_kwh,available_kwh_at_start,kwh_per_km,needs_charge
5367,tourer long,Payg,0,20,51.549837,-0.037768,51.448394,-0.2414,2025-09-03T08:06,22.272642720565486,12.835321226971953,cost,2.0,8,5,18.053,3.4181218060008773,3.3189681207806476,0.18933816019503003,1
5368,3 long range,Payg,0,20,51.529612,-0.014426,51.447575,-0.24047,2025-09-02T21:35,21.13516630829447,11.486165500087372,time,2.0,8,5,18.115,3.1215402241413477,1.9298001616414195,0.1723179809076096,1
5369,Model S,Payg,0,20,51.451634,-0.027037,51.55316,-0.234421,2025-09-06T08:12,32.8836763287713,11.49071202325678,cost,2.0,8,5,18.262,3.1824380290904126,14.760083685231546,0.1742655803904508,0
5370,EL7,Payg,0,20,51.52834,-0.122817,51.533202,-0.112301,2025-09-05T22:56,32.19327889575772,14.37665544929178,hybrid,2.0,8,5,0.906,0.17848705262894973,16.03496110181934,0.1970055768531454,0
5371,e-Soul,Payg,0,20,51.448884,-0.021275,51.550641,-0.233337,2025-09-07T09:00,12.828457270144941,10.269421148692508,cost,2.0,8,5,18.534,3.6425786603090646,1.0025331441479557,0.19653494444313505,1
5372,GT,Payg,0,20,51.52066,-0.100205,51.542851,-0.074953,2025-09-06T11:34,17.645265106147598,14.70718424048412,hybrid,2.0,8,5,3.023,0.6002316847723735,0.5876161731326957,0.19855497346092407,1
5373,e-308 SW,Payg,0,20,51.516417,-0.172788,51.450489,-0.096465,2025-09-03T08:56,17.995522241856563,11.635299000960888,hybrid,2.0,8,5,9.037,1.6522846757523821,1.272044648179135,0.18283552901984973,1
5374,Soul,Payg,0,20,51.456155,-0.128041,51.507036,-0.065068,2025-09-01T12:32,16.07120001318587,13.694355299067027,cost,2.0,8,5,7.143,1.3823264118983272,1.3679185138932923,0.19352182722922123,1
5375,gt,Payg,0,20,51.500863,-0.233502,51.554157,-0.071707,2025-09-05T16:26,23.35869314752688,11.650148763187241,cost,2.0,8,5,12.665,2.4677340991280765,2.3417088768679277,0.19484675081942965,1
5376,electric,Member,1,20,51.523796,-0.077242,51.497174,-0.16829,2025-09-07T09:00,19.693584990261535,14.766506946165803,hybrid,2.0,8,5,6.962,1.249476455753365,1.231408817170046,0.1794709071751458,1
5377,e-NV 200,Payg,0,20,51.49473,-0.192111,51.51467,-0.059019,2025-09-06T09:00,16.918861374555156,10.18237015078363,time,2.0,8,5,9.475,1.652062244416315,1.6140452126754596,0.17436013133681427,1
5378,3 standard range plus,Payg,0,20,51.4828,-0.093139,51.550962,-0.241592,2025-09-05T21:12,23.22131632822504,11.766594383201582,hybrid,2.0,8,5,12.766,2.552061155980571,2.2909443890046917,0.1999107908491752,1
5379,3 standard range plus,Payg,0,20,51.495134,-0.138194,51.459047,-0.198644,2025-09-04T00:15,16.33187545388012,14.33730523513622,time,2.0,8,5,5.799,0.9910872348766224,0.9756572395301483,0.1709065761125405,1
5380,E-Traveller,Payg,0,20,51.518415,-0.023871,51.548022,-0.085327,2025-09-03T02:40,32.78489958050842,11.370282695684867,hybrid,2.0,8,5,5.377,1.010446257047343,9.640443052481944,0.1879200775613433,0
5381,standard range 2wd,Payg,0,20,51.449807,-0.087379,51.521273,-0.210076,2025-09-07T09:00,23.655733211447732,11.378097382966379,time,2.0,8,5,11.633,2.2045275815666745,6.628178030094308,0.18950636822545128,0
5382,Enyaq iV 60,Member,1,20,51.55445,-0.045252,51.446069,-0.240102,2025-09-02T16:43,17.954954507076287,14.493759080343082,time,2.0,8,5,18.087,3.444735714846151,1.9877150879239283,0.19045368025908946,1
5383,ev standard range,Payg,0,20,51.54183,-0.173281,51.457655,-0.044201,2025-09-02T07:42,17.770403686233415,14.152911265862928,cost,2.0,8,5,12.94,2.2990346902088006,1.772847430441109,0.1776688323190727,1
5384,xl,Payg,0,20,51.479643,-0.211798,51.500672,-0.044236,2025-09-07T09:00,26.034709615349506,10.528855976481946,hybrid,2.0,8,5,11.835,2.268146710688307,7.1730331061102754,0.19164737732896553,0
5385,Enyaq iV 50,Payg,0,20,51.474507,-0.200652,51.52965,-0.087405,2025-09-04T18:34,24.796817329897035,12.900899549346732,time,2.0,8,5,9.952,1.7564482536132549,6.1853926871170914,0.17649198689843798,0
5386,e-408 58 kWh,Payg,0,20,51.554626,-0.074006,51.533077,-0.128629,2025-09-05T08:21,25.601592230677547,11.116975941699629,cost,2.0,8,5,4.473,0.8716586435393183,8.402876778823213,0.19487114767255048,0
5387,55,Payg,0,20,51.527573,-0.023132,51.541781,-0.064867,2025-09-03T21:30,30.068891522668586,11.07569135882429,time,2.0,8,5,3.291,0.5811033892323759,16.421884859107635,0.17657350022253904,0
5388,EL8,Payg,0,20,51.449465,-0.191566,51.494691,-0.221684,2025-09-03T04:16,18.19223120419329,13.077019934517812,time,2.0,8,5,5.444,1.039266028668705,1.0230422539350956,0.19090118087228233,1
5389,#5 Pro+,Payg,0,20,51.4614,-0.071428,51.464261,-0.024596,2025-09-06T09:00,29.855127981334633,10.619330820825063,hybrid,2.0,8,5,3.26,0.6308178389145629,18.06717077387646,0.1935024045750193,0
5390,suv 580,Payg,0,20,51.498334,-0.217417,51.53457,-0.146563,2025-09-03T16:55,29.202664804117873,12.34889500501488,hybrid,2.0,8,5,6.346,1.1147914919729915,18.239714320653594,0.17566837251386566,0
5391,EQB,Payg,0,20,51.528378,-0.01244,51.446243,-0.239223,2025-09-04T17:05,26.767103731192528,11.2791086713144,time,2.0,8,5,18.165,3.217740736435387,3.0975990119756256,0.1771395946289781,1
5392,Model S,Member,1,20,51.525805,-0.122509,51.537013,-0.076826,2025-09-03T08:14,15.208529735002411,14.269612362886786,time,2.0,8,5,3.397,0.6568884620144193,0.6476286720292421,0.193373112162031,1
5393,Q4 e-tron,Member,1,20,51.488353,-0.163684,51.543504,-0.034968,2025-09-05T14:52,24.429023419339423,12.77247116184066,cost,2.0,8,5,10.814,1.8662797863778116,6.0569806350673945,0.1725799691490486,0
5394,m60,Member,1,20,51.548443,-0.027229,51.450468,-0.240202,2025-09-13T09:00,21.737398009651557,11.075544156308077,cost,2.0,8,5,18.331,3.2211751705899925,2.132370770668696,0.17572282857399993,1
5395,250 extra-long,Payg,0,20,51.53061,-0.234617,51.443681,-0.013684,2025-09-07T09:00,27.4462352296464,14.632328263609027,cost,2.0,8,5,18.095,3.3234349524251954,7.671483775719743,0.18366592718569746,0
5396,E-Ulysse L3 75 kWh,Member,1,20,51.48027,-0.108212,51.532857,-0.087292,2025-09-03T02:14,19.95809849299017,14.114482652033757,time,2.0,8,5,6.024,1.192182478162755,1.1687231681912826,0.19790545786234312,1
5397,forfour,Payg,0,20,51.447279,-0.222099,51.551687,-0.014884,2025-09-07T09:00,25.735206121440804,11.326461151829568,time,2.0,8,5,18.453,3.448059950618422,2.8817489939222476,0.18685633504679033,1
5398,Enyaq Coupe iV 80,Member,1,20,51.546075,-0.06967,51.477968,-0.08958,2025-09-06T09:00,21.72258508812134,14.80525453902056,cost,2.0,8,5,7.698,1.3981903222652077,1.383466109820156,0.18163033544624677,1
5399,Ioniq,Payg,0,20,51.505157,-0.103117,51.488712,-0.069557,2025-09-06T09:00,24.49105230562727,11.33869458571023,hybrid,2.0,8,5,2.957,0.5894812224133559,5.032839466994085,0.1993511066666743,0
5400,hatchback,Payg,0,20,51.548427,-0.173304,51.486698,-0.04448,2025-09-07T09:00,21.36072180789189,11.463215610234883,cost,2.0,8,5,11.25,2.0690025658496847,1.9795012395314011,0.18391133918663866,1
5401,electric,Payg,0,20,51.516274,-0.12284,51.464109,-0.038298,2025-09-04T17:40,19.29287563999423,11.929816771523889,time,2.0,8,5,8.241,1.5082022975447562,1.472611773694068,0.18301204921062447,1
5402,Enyaq,Payg,0,20,51.457405,-0.021979,51.499078,-0.099425,2025-09-06T09:00,17.094194439145777,10.824026102272837,hybrid,2.0,8,5,7.088,1.2924920475430055,1.2540336673745882,0.1823493295066317,1
5403,Leaf,Payg,0,20,51.453981,-0.233599,51.480333,-0.178206,2025-09-05T09:25,30.053730848218464,13.43508069356384,hybrid,2.0,8,5,4.828,0.8659761617163685,6.479010809159603,0.1793654021782039,0
5404,Zoe R110,Payg,0,20,51.543278,-0.053863,51.454066,-0.127291,2025-09-03T18:27,27.061390017920132,12.786686629138968,time,2.0,8,5,11.146,2.0037258304800534,5.851008893067676,0.17977084429212753,0
5405,suv 450+,Member,1,20,51.548972,-0.142429,51.507814,-0.150992,2025-09-06T09:20,24.182782966596296,14.472312407759617,cost,2.0,8,5,4.615,0.8797810409472391,10.527688378144715,0.19063511179788495,0
5406,E-Ulysse L2 50 kWh,Member,1,20,51.513285,-0.077471,51.49379,-0.198833,2025-09-01T18:47,29.356997497183315,11.204376128232665,time,2.0,8,5,8.675,1.4853774642082247,8.398321211659093,0.17122506792025644,0
5407,premium,Payg,0,20,51.551991,-0.085479,51.457441,-0.050943,2025-09-06T08:08,31.40249782116943,10.851154432995997,time,2.0,8,5,10.782,2.0534804380775586,15.185159281261484,0.19045450176938958,0
5408,120kwh,Member,1,20,51.473855,-0.050402,51.485448,-0.113295,2025-09-02T08:14,29.002803602315332,11.79311696339765,time,2.0,8,5,4.542,0.7995561249146315,19.278662816560416,0.1760361349437762,0
5409,mach-e sr rwd,Member,1,20,51.493447,-0.105951,51.489185,-0.224399,2025-09-07T09:00,31.70230433522923,10.730543417540444,time,2.0,8,5,8.214,1.4910565361496513,14.29892789842417,0.1815262400961348,0
5410,iX3,Payg,0,20,51.542695,-0.027331,51.444935,-0.239857,2025-09-03T21:48,25.45688897812758,14.73075514083305,time,2.0,8,5,18.293,3.1902291227513846,7.935834097350373,0.17439616917680997,0
5411,e:Ny1,Payg,0,20,51.522171,-0.163823,51.550663,-0.130648,2025-09-02T16:26,17.14343925034919,13.587233484347042,cost,2.0,8,5,3.912,0.7299108625323452,0.7112411532004295,0.18658253132217412,1
5412,gts,Member,1,20,51.460858,-0.075665,51.467368,-0.049489,2025-09-07T09:00,15.821314064253396,13.980958273245816,time,2.0,8,5,1.952,0.3745507620563973,0.36807115820151604,0.1918805133485642,1
5413,Born 150 kW - 58 kWh,Member,1,20,51.457215,-0.093043,51.508841,-0.073097,2025-09-06T02:13,30.987964423465215,13.74021811686044,cost,2.0,8,5,5.904,1.0664965956311034,10.001753698345954,0.18063966728169095,0
5414,e-Traveller Long 50 kWh,Payg,0,20,51.518458,-0.223183,51.518848,-0.121388,2025-09-06T09:00,29.918109776940028,11.214095873863435,cost,2.0,8,5,7.044,1.2320131911658085,9.360139131496156,0.1749024973262079,0
5415,Model S,Payg,0,20,51.486201,-0.074046,51.491063,-0.088219,2025-09-03T00:16,11.681348817943835,10.703283190101182,hybrid,2.0,8,5,1.12,0.19801058755288753,0.19561312556853067,0.17679516745793528,1
5416,300 extra-long,Payg,0,20,51.457403,-0.128275,51.461305,-0.159002,2025-09-07T01:14,24.39333716081225,12.147167915047245,hybrid,2.0,8,5,2.173,0.42274278115868213,11.030556857398631,0.1945433875557672,0
5417,i4,Payg,0,20,51.520804,-0.151912,51.47081,-0.109249,2025-09-01T09:21,27.193478631711212,14.145095608872406,cost,2.0,8,5,6.295,1.1206954636160533,8.732718502785024,0.1780294620517956,0
5418,long range single motor,Payg,0,20,51.538992,-0.026781,51.446069,-0.240102,2025-09-04T22:12,22.006312196284853,11.652576643003842,time,2.0,8,5,18.024,3.482977186093031,7.776520883052549,0.19324107779033683,0
5419,MX-30,Member,1,20,51.486637,-0.207966,51.522288,-0.090262,2025-09-07T02:06,18.004330284358595,10.047814711141571,cost,2.0,8,5,9.06,1.6302199987699284,1.591303114643405,0.17993598220418636,1
5420,ev,Payg,0,20,51.515962,-0.016597,51.531954,-0.054245,2025-09-06T08:13,21.796101066279505,13.300303510607353,cost,2.0,8,5,3.154,0.5540378742919311,5.509283567761198,0.17566197663028887,0
5421,s standard range,Member,1,20,51.526904,-0.035154,51.452934,-0.099798,2025-09-06T09:57,27.793504903485733,11.00031535426582,hybrid,2.0,8,5,9.364,1.7961955205705382,12.173770639372956,0.19181925678882294,0
5422,e-Expert Combi Standard 50 kWh,Member,1,20,51.462641,-0.109277,51.480832,-0.023408,2025-09-06T09:00,24.816483023268066,12.7141758119582,cost,2.0,8,5,6.282,1.1562419962548975,6.0511536056549335,0.1840563508842562,0
5423,CITIGOe iV,Member,1,20,51.480206,-0.193364,51.517836,-0.028917,2025-09-06T09:00,16.375877071269173,10.074400250128095,cost,2.0,8,5,12.128,2.073139915103826,2.0346041905995604,0.1709383175382442,1
5424,e-4orce,Payg,0,20,51.506732,-0.037544,51.554242,-0.17918,2025-09-07T09:00,15.016618140271284,12.544249278107886,time,2.0,8,5,11.131,2.212823572091675,2.1505346395886793,0.19879827258033198,1
5425,se convertible,Payg,0,20,51.489641,-0.13152,51.504334,-0.057849,2025-09-05T17:01,15.14950345949375,11.968042428836048,cost,2.0,8,5,5.355,0.9340865909508342,0.919396129729197,0.17443260335216323,1
5426,Model 3,Payg,0,20,51.469733,-0.186347,51.497524,-0.183751,2025-09-07T09:00,29.206067193548026,14.402059934913503,time,2.0,8,5,3.095,0.5589638377636695,8.503072649914115,0.18060220929359275,0
5427,cabrio,Member,1,20,51.482359,-0.01469,51.451678,-0.09574,2025-09-06T09:00,16.732516272451438,13.60906899722015,hybrid,2.0,8,5,6.57,1.192743022557654,1.1648269934063178,0.18154383904987123,1
5428,pro+,Payg,0,20,51.489117,-0.164663,51.541125,-0.096763,2025-09-07T09:00,12.367119135453041,10.180140774514477,cost,2.0,8,5,7.451,1.3760722653812332,1.3495256715059918,0.18468289697775242,1
5429,electric,Member,1,20,51.514717,-0.060373,51.514363,-0.13687,2025-09-06T09:00,17.966119975492447,13.947611983194134,hybrid,2.0,8,5,5.294,1.024724219627113,1.0053319994767358,0.19356332067002513,1
5430,EQA,Payg,0,20,51.547297,-0.23571,51.447359,-0.023051,2025-09-03T18:51,18.528683919041377,13.956137271878303,cost,2.0,8,5,18.445,3.1390200562582318,3.045939596098857,0.17018270839025382,1
5431,Tavascan,Payg,0,20,51.538453,-0.175343,51.484368,-0.124944,2025-09-05T09:59,20.00306535706961,13.317047741665574,time,2.0,8,5,6.952,1.3763163710266517,5.14325691644511,0.19797416154008224,0
5432,pro,Payg,0,20,51.514587,-0.181015,51.448,-0.171987,2025-09-07T22:52,17.58345769261209,14.64648367951831,time,2.0,8,5,7.43,1.4070910506792513,1.3792900180010783,0.18937968380609035,1
5433,E-Berlingo Multispace,Payg,0,20,51.518467,-0.102619,51.517531,-0.077468,2025-09-07T07:40,15.685629766005322,14.016267638330682,time,2.0,8,5,1.743,0.3460194298906979,0.3422701313601205,0.19851946637446807,1
5434,i3 94,Payg,0,20,51.488353,-0.163684,51.475419,-0.151666,2025-09-05T19:28,28.019822400616746,11.094493323009772,time,2.0,8,5,1.662,0.323295042335586,4.60336731367157,0.1945216861224946,0
5435,turbo,Payg,0,20,51.535438,-0.064137,51.546373,-0.191142,2025-09-06T09:00,33.0857087449602,11.907729425121612,hybrid,2.0,8,5,8.867,1.7542042443923167,17.618276412887003,0.1978351465424965,0
5436,e-2008,Member,1,20,51.509336,-0.062528,51.477641,-0.216566,2025-09-03T09:39,16.111381421589833,11.749616112181865,cost,2.0,8,5,11.231,2.111765115626758,0.8723530618815936,0.18803001652807036,1
5437,x standard range,Payg,0,20,51.533426,-0.178787,51.474278,-0.20449,2025-09-07T09:00,20.759039169572596,12.524539082197018,time,2.0,8,5,6.813,1.2312403830102658,5.9682035782665865,0.18071926948631525,0
5438,electric,Payg,0,20,51.51044,-0.090865,51.493202,-0.048027,2025-09-03T08:31,17.915077382107235,14.768568100988176,hybrid,2.0,8,5,3.531,0.6471878867056241,0.6293018562238117,0.18328742189340813,1
5439,N°8 AWD Long Range,Payg,0,20,51.474828,-0.040701,51.505443,-0.13742,2025-09-13T09:00,27.34406652027342,13.077991842239058,cost,2.0,8,5,7.512,1.4253341614681636,13.916701420613112,0.1897409693115234,0
5440,combi compact,Payg,0,20,51.53014,-0.038575,51.498935,-0.116974,2025-09-06T10:13,13.89246116317676,11.564695297100645,time,2.0,8,5,6.44,1.1772832353068563,1.0750045999696969,0.1828079557929901,1
5441,Countryman,Payg,0,20,51.512934,-0.056769,51.47369,-0.183444,2025-09-03T22:45,17.533149873737724,14.707588691927192,hybrid,2.0,8,5,9.796,1.880343997605514,1.8246886982536195,0.1919501835040337,1
5442,folgore,Member,1,20,51.474808,-0.096375,51.500536,-0.116552,2025-09-05T18:12,27.240958258367524,13.501357364148486,time,2.0,8,5,3.184,0.5500533224959645,11.401626849282,0.1727554404824009,0
5443,86kwh,Payg,0,20,51.475623,-0.21823,51.512044,-0.06919,2025-09-13T09:00,20.505175564513863,11.330402617410018,hybrid,2.0,8,5,11.084,2.1602671605204553,1.834954589420769,0.19489959946954666,1
5444,600e Turismo,Payg,0,20,51.462493,-0.134061,51.517291,-0.056564,2025-09-06T09:00,27.420089025825796,14.532563844011147,hybrid,2.0,8,5,8.119,1.429964226957603,6.547053483239995,0.17612565918926013,0
5445,EQB,Payg,0,20,51.536556,-0.075174,51.491164,-0.051358,2025-09-02T16:48,26.525814658298543,11.721064489013829,cost,2.0,8,5,5.31,1.0530708541972884,10.430742013623547,0.1983184282857417,0
5446,Model S,Payg,0,20,51.512222,-0.174486,51.453697,-0.207681,2025-09-01T08:29,31.3598577350893,12.58105637792242,cost,2.0,8,5,6.902,1.2055473133350108,12.95378463045333,0.17466637399811805,0
5447,mach-e er rwd,Member,1,20,51.536218,-0.096614,51.513199,-0.191285,2025-09-07T09:00,22.253618654789072,12.396114228448752,hybrid,2.0,8,5,7.032,1.2226884788097618,8.68096357545454,0.17387492588307193,0
5448,Marvel R,Payg,0,20,51.449373,-0.199718,51.464181,-0.234176,2025-09-04T12:24,22.196092659268338,14.618154366495936,hybrid,2.0,8,5,2.9,0.5636332216211032,4.924769764425854,0.1943562833176218,0
5449,BE11 Long Range,Payg,0,20,51.529182,-0.212388,51.548009,-0.141071,2025-09-04T17:02,24.104419467240874,11.328316797004922,cost,2.0,8,5,5.358,1.0424581317849824,10.366238992915996,0.19456105483109043,0
5450,3 Long Range Performance,Member,1,20,51.453209,-0.129892,51.522529,-0.102069,2025-09-06T09:00,13.05914008451438,11.666533734331564,time,2.0,8,5,7.945,1.5267333077286955,1.4884416258943225,0.19216278259643743,1
5451,cabrio,Member,1,20,51.484861,-0.110467,51.532549,-0.059455,2025-09-02T23:42,16.139085371920615,13.30080091668655,hybrid,2.0,8,5,6.37,1.2664573716521892,1.0582308769244995,0.19881591391714115,1
5452,edrive50,Member,1,20,51.468388,-0.228237,51.460398,-0.182174,2025-09-02T09:03,17.340044506716488,14.433078514568436,hybrid,2.0,8,5,3.312,0.589920817506183,0.5813931984296105,0.1781161888605625,1
5453,Dolphin,Member,1,20,51.481167,-0.143365,51.463664,-0.186571,2025-09-03T21:12,13.952655459060813,10.574420453344267,hybrid,2.0,8,5,3.57,0.6954340799458598,0.6756470011433092,0.19479946216970864,1
5454,Kangoo Maxi ZE 33,Member,1,20,51.552134,-0.15067,51.525201,-0.216145,2025-09-02T09:38,13.193749098794635,11.049417594527274,hybrid,2.0,8,5,5.429,0.9802668411281721,0.668740672517279,0.18056121590130264,1
5455,xl,Payg,0,20,51.450442,-0.055123,51.455538,-0.238183,2025-09-06T09:00,26.244218627170795,14.740172412421147,time,2.0,8,5,12.697,2.3631905104656177,2.3008092429499296,0.18612195876708024,1
5456,Model X,Payg,0,20,51.465277,-0.014587,51.554831,-0.240823,2025-09-04T18:41,32.20959625693074,13.886485522022152,cost,2.0,8,5,18.555,3.402393256533245,13.737921387280577,0.18336800089103988,0
5457,Avenger Electric,Payg,0,20,51.52296,-0.220773,51.514916,-0.035647,2025-09-05T12:59,15.947879306777956,11.730348837439415,time,2.0,8,5,12.84,2.1850534287338736,2.1298528870159616,0.17017550068020823,1
5458,Model 3,Payg,0,20,51.531596,-0.093482,51.506415,-0.061704,2025-09-07T09:00,25.066219524426096,11.788174040398141,hybrid,2.0,8,5,3.56,0.666552562269982,7.638691683627576,0.18723386580617474,0
5459,long range dual motor,Payg,0,20,51.544796,-0.031622,51.499126,-0.033593,2025-09-03T07:30,34.02736840975726,12.347669353331678,time,2.0,8,5,5.08,0.9775198972952266,16.251938256515658,0.1924251766329186,0
5460,amg 43,Payg,0,20,51.467421,-0.222834,51.510503,-0.069684,2025-09-07T09:00,20.74411116673828,13.36899749876347,hybrid,2.0,8,5,11.636,2.0390527460584558,6.686769725630494,0.17523657150725816,0
5461,turbo s cross turismo,Payg,0,20,51.506655,-0.104411,51.471176,-0.08021,2025-09-05T00:50,29.421500165657633,12.80520552325683,hybrid,2.0,8,5,4.286,0.8484123107222067,13.902721049658922,0.19794967585679113,0
5462,#3,Payg,0,20,51.446469,-0.124803,51.507798,-0.027294,2025-09-05T18:30,16.730826799144495,13.880599762492272,cost,2.0,8,5,9.597,1.7841973313939814,1.7657504080723527,0.1859119861825551,1
5463,Leaf,Member,1,20,51.493771,-0.137163,51.514018,-0.153851,2025-09-06T04:03,30.912693590565297,10.270833958900708,hybrid,2.0,8,5,2.53,0.44362887163916803,7.912712858804752,0.17534738009453282,0
5464,suv amg 53,Payg,0,20,51.474999,-0.062924,51.514187,-0.105998,2025-09-03T09:25,15.178303361255375,14.095203712575849,hybrid,2.0,8,5,5.28,0.9999180952332348,0.982346192988408,0.18937842712750658,1
5465,3+1,Member,1,20,51.451837,-0.03389,51.551702,-0.240187,2025-09-02T18:43,18.18486036335052,10.290256758762329,hybrid,2.0,8,5,18.089,3.1792806962300215,2.948392774774773,0.17575768125546032,1
5466,Q6 e-tron,Payg,0,20,51.505946,-0.138714,51.468484,-0.025905,2025-09-01T19:09,21.80211354845284,14.404869625108848,cost,2.0,8,5,8.852,1.5217119159733097,1.4794487846687985,0.1719060004488601,1
5467,sportbacketron 50,Payg,0,20,51.522647,-0.196097,51.504562,-0.014408,2025-09-06T09:00,25.63007693677006,10.216272176737494,time,2.0,8,5,12.733,2.4263935694517267,11.794158473687837,0.19055945727257728,0
5468,RZ 450e,Payg,0,20,51.514088,-0.0367,51.511792,-0.14676,2025-09-07T09:00,12.443740610362926,10.639162156894013,cost,2.0,8,5,7.621,1.3208781711701354,1.2917774096081636,0.17332084649916485,1
5469,standard,Payg,0,20,51.51983,-0.015181,51.447808,-0.011941,2025-09-03T18:56,28.72823349541406,10.90092185908524,cost,2.0,8,5,8.012,1.38757042589176,8.250313989835895,0.17318652345129307,0
5470,500e,Payg,0,20,51.461023,-0.116525,51.525904,-0.177859,2025-09-07T09:00,18.952050345297337,11.115253910698243,hybrid,2.0,8,5,8.371,1.608892027021849,1.5673592869198187,0.19219830689545442,1
5471,60,Payg,0,20,51.474259,-0.026647,51.472367,-0.012151,2025-09-06T09:48,23.75423377769738,12.008810362951268,hybrid,2.0,8,5,1.026,0.17611912473814445,7.103184636536934,0.17165606699624214,0
5472,e-5008 73 kWh Dual Motor,Payg,0,20,51.466233,-0.056701,51.545794,-0.224677,2025-09-07T09:34,18.397883098539303,13.277410034386392,time,2.0,8,5,14.609,2.8384275381013473,1.0240946128305821,0.19429307537143864,1
5473,ev400,Member,1,20,51.471894,-0.033705,51.525909,-0.161646,2025-09-01T13:23,21.63487735419509,14.46301690953889,cost,2.0,8,5,10.701,2.0747576359887123,6.074611477263577,0.19388446275943483,0
5474,Seal,Payg,0,20,51.459122,-0.087622,51.503577,-0.191203,2025-09-01T09:45,33.48479639659718,12.622514050682376,cost,2.0,8,5,8.711,1.5178203445595626,17.21446907182142,0.17424180284233298,0
5475,Model 3,Payg,0,20,51.446554,-0.131653,51.471703,-0.222889,2025-09-04T23:51,17.884504645149384,12.662448704236041,time,2.0,8,5,6.912,1.2825314110193524,1.0444111881826685,0.18555141941830908,1
5476,Kangoo Maxi ZE,Payg,0,20,51.551994,-0.051913,51.464921,-0.234795,2025-09-07T09:00,19.834662228787053,11.596525489748421,time,2.0,8,5,15.935,2.7551418159577032,2.5568363415674784,0.1728987647290683,1
5477,Model X,Payg,0,20,51.513341,-0.119128,51.519949,-0.165748,2025-09-13T09:00,14.827148519163714,14.003402121529245,cost,2.0,8,5,3.309,0.625325344988155,0.6187170079148768,0.18897713659357962,1
5478,Model X,Payg,0,20,51.52965,-0.087405,51.499772,-0.151131,2025-09-06T17:56,11.783764273068916,10.552431140590986,cost,2.0,8,5,5.521,0.9489930980483117,0.9232966590725599,0.17188790038911642,1
5479,Model X,Payg,0,20,51.536656,-0.147938,51.525038,-0.167809,2025-09-03T03:58,23.946017075092108,11.505515903290934,cost,2.0,8,5,1.886,0.37405872685074104,9.323896451157234,0.19833442568968243,0
5480,EL7,Member,1,20,51.503448,-0.212214,51.448167,-0.203872,2025-09-06T09:00,20.419092894584814,10.484907068695716,hybrid,2.0,8,5,6.174,1.088055886805154,8.896615306296235,0.17623192206108745,0
5481,e-208,Payg,0,20,51.467034,-0.12239,51.487726,-0.18861,2025-09-07T19:59,13.133159168832272,11.07090409413107,hybrid,2.0,8,5,5.131,0.977387974390175,0.9542733109642206,0.19048683967845936,1
5482,86kwh,Payg,0,20,51.475839,-0.23908,51.461243,-0.184567,2025-09-06T09:00,16.41288030062713,12.93298955777892,hybrid,2.0,8,5,4.11,0.7145183326256977,0.6959781485696422,0.17384874273131332,1
5483,suv 350,Payg,0,20,51.487694,-0.086868,51.464996,-0.23764,2025-09-04T01:22,12.705799157746206,10.629801939904562,hybrid,2.0,8,5,10.743,1.893860839331237,1.8472700907431625,0.1762878934498033,1
5484,E5,Member,1,20,51.448443,-0.131407,51.546533,-0.180689,2025-09-06T08:37,12.994887969078132,10.503088976317608,hybrid,2.0,8,5,11.428,2.097363577623175,1.5182373788604082,0.18352848946650113,1
5485,mach-e sr rwd,Payg,0,20,51.518806,-0.087189,51.519122,-0.063112,2025-09-02T20:59,14.629554057197984,14.129554057197984,cost,2.0,8,5,1.666,0.31186334514424896,0.34015625000000005,0.1871928842402455,0
5486,4s cross turismo,Payg,0,20,51.478654,-0.170652,51.460343,-0.181598,2025-09-06T07:35,27.464481487484846,10.591495640470686,cost,2.0,8,5,2.173,0.4345258946411339,14.141399313041951,0.1999658972117505,0
5487,82,Member,1,20,51.503271,-0.091681,51.511696,-0.106246,2025-09-04T09:40,13.540266749560766,13.040266749560766,cost,2.0,8,5,1.376,0.23499023469559419,0.4122621564482029,0.17077778684272835,0
5488,Taycan 4S,Payg,0,20,51.500258,-0.047249,51.527191,-0.08008,2025-09-01T15:55,19.849604411674026,11.76005591447085,cost,2.0,8,5,3.759,0.6390654571032638,6.654306021892934,0.17000943258932263,0
5489,Zoe,Member,1,20,51.499205,-0.08578,51.481806,-0.175313,2025-09-13T09:00,19.744521749774997,14.48183560888123,cost,2.0,8,5,6.494,1.1722385173923662,1.1573586975148304,0.18051101284144844,1
5490,l2,Payg,0,20,51.536654,-0.235125,51.450161,-0.010715,2025-09-02T04:06,29.857162428651932,13.537750184041093,time,2.0,8,5,18.272,3.3069522745745745,3.263882448922168,0.1809846910340726,1
5491,fortwo ED,Payg,0,20,51.543352,-0.146201,51.499589,-0.052151,2025-09-07T09:00,18.193605776606574,10.297151157565303,hybrid,2.0,8,5,8.125,1.5966853262990415,1.5792909238082544,0.19651511708295896,1
5492,s plaid,Member,1,20,51.464809,-0.055277,51.453319,-0.199363,2025-09-06T09:00,36.24582938855895,14.477340552546572,hybrid,2.0,8,5,10.064,1.9864069228007695,20.68006439421176,0.19737747643091907,0
