chargeDeviceID,connector_type,rated_power_kW,charge_method,status
44bc7edc9b3b74e728e3f82ce1f1361e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2cbf99744aab03382f370fb4b3179edd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e4d6935b645f13b4a6c0da7bb1192c14,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1f3efc1875feead9669c87f86c1bd336,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0b8183f359fb60b56df2c8859b4daddf,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
0c901fefcae46ba984225aa72df0825c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c84a078bfb8db791cf8e1f73e780e09a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
017335bad48f4cae20a7fb8201cc1323,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c06ad18e4842f5f6f5738e58034a9fd9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9b09ce1ca694f1eefab2e62c529d4a65,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d69cb2286b19b7e24a984a667977f0a4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6e00465bd318dca500465a1c97038a9e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b42c5ca9d26377cb1a90b26fff2dd18b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9078a37a4f0f4834af3fbe880afa4432,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
30ee81b243cfb3a5dc5e6cbfeb205a68,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
debdedbd64610d4f0bf9a20d1b23aed6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d4476432303e5843d8a90e60e2468f71,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8bf2795dee7917a6957459ea721ae084,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2829505a0960d35c23f0663b5988bbe2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e9832bb74cca5f123a553d1bfad61f7c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1e2acd6fd67977da70bd8a89edf6ff9e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
57730a354f977a31c784cb26c5b6ceab,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
54b335a641709a3843f464ab2ba5a035,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
aaf865faa54264d31920210a3c6d0ed3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d1580ffa62584e53c27d612d3cfaf289,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
59934c3970b70d6b12ab5a8971522131,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
564a6e98c9232aaaba2322825450b3ac,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3f65d136905897e0c8d64366b0c1f514,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
40039883020e5593ec8baaa9e12e62ee,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ccb8afc94e3b1a59bda0c7d39ac2f4c0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
32398179c8ab58f694b15ec1e21fb79b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a9c68c1d1d0bb4fa35f8258765dc06e2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
21a8615938a206d4311a58a53ad8890e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
42e799ca5174e05f8533a0c78830a0e1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b4ac69b9da11fb23cb544a150fc2e231,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
aff69dee30004bd4033554c46ae3b87e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f16089b727fc40428ebd2a16b72f09cd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e64702e49cbff93d9403da5e5f64d550,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
93564a3bf500286dfba6a8c2cd077cfd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
bcdd1ad57be37a87ca8c9657569de81e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4e1c10508d9b7eb3d6834e3fc487c22e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
70e10bbd1e95b25b132118a399c85b7b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
965f1d5473cb1cbbf02c4ca8cda6919d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
094c11ef1dbdbaafce919e41851b6572,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f498db80ca2d72b5f46a822143d8c9c0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3e43b1a55c962adf8395273b0b18c171,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
baa7b77f7ec689dc3f9d0a70ca60abe2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
52b63b18f3d941bd6c6404bd8f32aa83,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fb7fce873c18ddcc4625ce2e9fa064ab,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
01e91c5fa75d1dac67001b11e1d34526,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
773dba6697ae13585ea0dc4b8b19bc8b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f148cf892c6c938a2bf5ceedc8fabc41,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ebde8ecd2726a8fe7111d3093125d15b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
acc081905fc3a74f786141f8d1ccec79,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7b6cb39239766a8e42cca81c2521b7c1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
feabb1a74ad0dc5c0f4f7a94e15b28d3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0bae4121aa044cb106d989a074682a66,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
faa08dd96136738ccb714acbe3fa71c2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b21faf0c5d48d275d1936685cda7f3ab,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
571f72bde01e6ca9faed6d0f4de14c9c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
56ba199d2c826a25b96938b750b1f89a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
75b585976b28ce32f6fe504fcfdbc4af,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b6295f9a8b2d34f30d97c042a431dd6e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
91fe68b0667f404fed1799db7231803f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c1c3b4141c8e209e52f9e6b5da1a602a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f70f64819b9fdafacd3eadcd5ee7606c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a976698a613851bca07124d544864077,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e98cf1757fd4ec13069fe091df5e9a5f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cdc5e026071f9a75326fa4e6c2d5ff19,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c0a8ba64bb437b57e60f67e696eab969,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0386cdbe9a64dae813d2e8a2ebe5e5fb,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
17ba167d51c7abd7f898d5b4a87e2d6b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f41b281d28378895c316e9ea8030dc30,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ecfeb750951a9c32c8ba5dfa49f53f85,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3fd9eca42ee930039e7236c0c1d736ba,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5d375b27c58cc598cded6f918bdaf919,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f94c9def2df940085b347d25d5b63336,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7bc4d1902d04f77bdb654bf9c54191b4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5ff93dc131ffd4158166b37759c97e0d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
60ba22ab2a78c30af88218f3b12cce00,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4e29c8572edb3e6c1a0eaad5ad36423e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
00ee877a1f7246f67e0badda72e8fa57,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
10e2193612262be78e918b7f072f9902,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
deeefbf4d1a082bc65844fc8bddd7f11,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1655e3a7fb4c92bb3c320dc6bb67b7ea,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e4bde83b742526d35406803cc9d50ee3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6fa0effbf2dc1960ceca0f35fb021686,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
622d01b3bbbc25a61458c0a49dc71f1e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9c59beff6f01c3dd3843a0eef575a8fd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2f23fc815326491f0346a6d49ea05faf,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
50ca9139a65d95491aca614be46c08f1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c85b40a9cbc762880f73b527c9dae82a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4735ef903889558ff7100fefe6062383,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
113f130612c63ef4835a61fba65de5b7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
83b1fb9700dd1c4925d145c1aad229c9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9122e6917c43df2c068332f00db0ff97,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
57567d9fdec08a73a389a0ef7f7f73d2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6d1a0cf21ce7ff9904b5351e202bc427,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
65449c9b7061317ec5503286a3104aa3,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
0dbfed5cc6b2ab75195e18e1692991d2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
332577ad1103c9dcf650796e526808be,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d7013237485a7687e9eeda674ab9817c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a9aad5ef29d93f6b001878d9ddf2bcdf,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
34ab6601e14070ef3fbe3aa042eaa800,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8351c6b76359219682132b913a621036,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d05acd9d4d9340ab14cdef644d6d0c65,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c5c5c49476b6a334f7242147ce82eb07,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
25a98f172804117c2f0fa861dc6c3619,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
339deee055265d0eefe1aabf6367bd4a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0b352414e83c92b3d5fa2ecdf5895e40,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b40a47615c456a7f461d1893cf515098,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
bbc75d90a9fb50e339b0cb1202f72951,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
22f737e47d8261297d774f773ea41105,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2740fdfa07d35fd4ad3577d135b08ee8,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f3870ab9dd8c494499dba8b4ddb3f524,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fb60d93c210068b4a03cd16c0018d8dd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c58c235f047e91ab21fb8d3dc695ded9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
24fd9f8a8925109043c399b9bd5451e7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
662a1f97fb9268eb285db95cb33ccfb2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a025431491496ccc81e48f18ec917059,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
bfe1049f00d859d9ac317c5e72320868,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
de59da99302b43698ca6c48fe7af703a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
903d22fba8961f24683ce41fd18ad99c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
da7a8538f64acef650b6d59f5251b4a9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b81500d412689ccbd1d7b7679610e672,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c423ddfd4a43f764e88fc2c0a6c141b6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f8b8026a112f686da62f110898bef520,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b9b3187438d5d627957e965cb25f407d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
95cb5925f906f28c275425b69e11de3c,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
162efa68503a49baf8de963ec9ff94bd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f8d9e12f761a4f5e16e7761db4414a8d,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
5ea476a50852989552ef7f91e80161e4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0ff0aa735b851bfd968d49d261668e72,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
889cc87b407e13184320363013540306,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ce8cd3bebb5c0398658f3aa52f763c90,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5a1b53ff51d5b52f8b4911712e5dff6c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d611416a7d62161ec6dffb95fcb43596,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cc172c862cd5d5744d4d1bfc5734ef60,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2bb45d56c873af6f033c879ca336967f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a066b5a8ea9ded5d35099de9f16e0ccd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d722130ef5aa1f87827d536d59423aa0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2d314eb03439d23928c6e0766fd7f869,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f6ae16f978528ac7ff29dab88e38c9a8,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a4b7469af8981aa8c0fba43a0252b77a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
262ae359c0b3eb9838cb2e614fd26c14,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
01eef5071c972d58424291dfe1da195e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c51f9e0913ad03d359dd2d313d6ea82d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c294f72ef5deb9f18899b53861a5a35c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4835cddc2a62cbba0b812f629752b3f2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
da61e44097674cfcfd471e32aa6e721c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5acb52bf056b3a5fc2b90dae459bd963,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e2f232687833a4fd8664f759d6474309,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1957be25763ff3ec3424555f62378b5d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ef652e54969dd661422f75e809bc118c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
db212ef48d71d0105414f05c818817f6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d3b59e5334d040cb625101ff10bb23dc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5c2c73d1755012c50a9e2e49e573acc9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0f0d1bd92a1c953fa65b84814e7edf47,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9e30406afccf16ae8fce4865dd865063,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c6a93edd9967f8bd926adde5dca15870,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4531af2af554807ee96fe3355fb48fda,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ff9d29ccadcf32f64b2e3cbdf938e6e1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
46b1ac0c05d39e4da9ae36b2469348f1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a404ae2c95c8862d6148d8ce7d6bff32,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
76ac1a05475dbeb85054a41937875833,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ff7f9bc1202b7d02fecf60070c53f6dc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5cc28164edf9a64c2939ab5d8effa7c0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2f50a740b4a03c09a651a989c78351f9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8d348cad1a0ee6c9b08da93cbda4ef67,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d460714d921ae13103d1231664e4df28,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1e5ef9a9c64454699e27bb94726c82a9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d2c5e76f960ac8c7db978d998617c08d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
de3185181a504517014989720b23a2dc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
af55c14f4b08275b24f4cea2e7a4dd29,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b9a76307ca86e35edfdd7e15ddb9569f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
44b2b03bca0d7bd26526df5ddd652abf,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
05c77ee375c75fbb2bacc395dec4a5ff,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
736f3fcf268ddab35bb6e97e6daedf9e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b07416cdf227adf09fbf187354d5b7ae,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9d9d707d6d7fbe4083b648d801f3d597,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e79c646f50aa0ae0b6c7bb0b8d3e9bed,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
54668d13816469719333ff25ca5f03ea,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d96f8dd21009ec314b230d52b6f83be6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
60458e9026599da44283fc67ff679dbe,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f4ac71795f13804fe2b309f3084dc532,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9ba9df1d339acc2f01f3181bbfbbfc4c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e70b23d3a33bfd86cf9fb4abc3841bfc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
02cefc91261f5a16798b11ad4040bbc7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
890c8543f2f7ebadb23239504cf38d12,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
72e5752e3bc613ca66ea19c9d5bc2bae,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
150e6dea93b9f1ae6001b75d4906a8e5,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7a957ffbcbe8ff5ba8c6fd059e9fb4d3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
92210e5fbb78714eb685316ebdb618cd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ab1ab2e705f17b51638e0f78ce3bdd83,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2d5fa98ca4be67f0d79e40cf7bff3c37,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e1add459d735145748a3faef1bd1a434,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b15628b1d6e0282e0e81d2c7020c23f6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
aa9f6af4c97770f819b7cbb150229314,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d6c5f1627ae5248ab4d83a59578449c2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f752ad7bccd7a9e801d93c8bd3d1d692,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
44ac6a7eb20008dd64b2dae9ce77d59d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6acdc1b2ef8324bc0ff459fc6337d614,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9da324cc8c58f9f666e7c4b42a700b77,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cb57d019f5447ece462cffb21eb56584,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
50a300306e904ca06f49be9314f99644,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
1d96df6c7e5471f66d6d45135ee5c517,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
a784cc6a1286ef2bd7db4ca23c97e9c2,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
e50278c1f72acc9a5dcb9b7866a4eb01,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
898f35584859b7fe0f0584d4cf3d7bf7,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
41b28a11da13a0384a9b75f95244e8e8,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
6942ff4a83092e3e43e89cb16d1c0cef,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
c6a0cf0ee4f5f0101504155ec1eeb479,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
8089af32cb1a7ad8340c2c8cdc6963d4,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
561733698d12040c54e8f129f445440b,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
73410ad869e1ccb20c9838a1f14299f9,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
ff4615c5a14f08333530c71d2e812644,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
8bae2668d9baa9309af2aa5ae18820db,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
025802ed8612924793362017cb66213d,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
baaf1409cd0fabc331a97617669ef642,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
83b719558d2bf65c7117cf4de49dd3dd,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
b1416d561a9fb77df69a90dd0fb5dd10,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
825ac1bddf9396fedf300d2874820178,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
75908e2ec69e6b90164e3dab1c94ac5e,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
f2adb5ad1aa4c170f31940d55e426e0d,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
99a7cac51f82d5b5242fff9d7bddc0d9,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
97b57a5f2af6e3b6b300af28894502f6,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
f784b72a42c30971787b653aa94fd95e,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
185b60aa918401c92b36198e6eb789f6,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
fda0b85b8332369cb1cc6f12d88d8f83,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
c4c2e7143c8d44b7a6779cddfe1860ed,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
b30bccbc41e4cef5a641a34f50fd2d54,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
ba52b2a9212909da40b841bafa9686ef,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
5d5109647bccebef21ea74d8e2737953,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
e7afc95f9d366b64ccdf0d7aaf6ccfba,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
a2ae6bb8f4cd926da705ca5e85f51793,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
5782313e527e42d300fbde19188698eb,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
